"","Title","Genres","Review Rating"
"2737","Area 407: Part Two (2013)","Horror| Thriller",4
"2738","Camp Blood First Slaughter (2014)","Horror| Thriller",3.1
"2739","Air terjun pengantin phuket (2013)","Horror| Thriller",5.4
"2740","Killer Holiday (2013)","Horror| Thriller",3.1
"2741","Altered (2014)","Horror| Thriller",6.6
"2742","The Demon Inside (2017)","Horror| Thriller",6
"2743","Mary Loss of Soul (2014)","Horror| Thriller",4
"2744","Where the Devil Dwells (2014)","Horror| Thriller",5.4
"2745","Animus: The Tell-Tale Heart (2015)","Horror| Thriller",4.3
"2746","Deadtime (2012)","Horror| Thriller",2.2
"2747","Serenity Farm (2014)","Horror| Thriller",3.1
"2748","Movie Madness (2016)","Horror| Thriller",5.5
"2749","Violence of the Mind (2013)","Horror| Thriller",7.1
"2750","3 Sisters (2015)","Horror| Thriller",5.5
"2751","Cellar Secret (2016)","Horror| Thriller",8.6
"2752","Violator (2014)","Horror| Thriller",4.9
"2753","Omnivores (2013)","Horror| Thriller",5.7
"2754","Erebus (2014)","Horror| Thriller",6.8
"2755","Blood Drive: The Movie (2013)","Horror| Thriller",6.8
"2756","Scary Story Slumber Party (2017)","Horror| Thriller",5
"2757","Betamax (2015)","Horror| Thriller",6.5
"2758","Ular (2013)","Horror| Thriller",5
"2759","Nightcomer (2013)","Horror| Thriller",7.4
"2760","Yoogan (2015)","Horror| Thriller",6.6
"2761","Fireangels: A Drifter's Fury (2017)","Horror| Thriller",2.8
"2762","Story of Eva (2015)","Horror| Thriller",4.1
"2763","Face of Evil (2016)","Horror| Thriller",8
"2764","Dreadtime Stories (2014)","Horror| Thriller",4.1
"2765","Taught in Cold Blood (2017)","Horror| Thriller",3.6
"2766","Dementamania (2013)","Horror| Thriller",7
"2767","You're Nobody 'til Somebody Kills You (2012)","Horror| Thriller",3.1
"2768","Where the Skin Lies (2017)","Horror| Thriller",4.8
"2769","House of Bad (2013)","Horror| Thriller",3.1
"2770","Cruel Will (2014)","Horror| Thriller",3.6
"2771","Qaqqat Alanngui (2011)","Horror| Thriller",6.9
"2772","Cut/Print (2012)","Horror| Thriller",5.1
"2773","Fear Is Coming (2016)","Horror| Thriller",4.4
"2774","The Summer of Massacre (2012)","Horror| Thriller",2.6
"2775","Another Kind (2013)","Horror| Thriller",5.2
"2776","Collapse (2011)","Horror| Thriller",4.9
"2777","Expiration (2011)","Horror| Thriller",6.1
"2778","Haunted Mansion (2015)","Horror| Thriller",6.4
"2779","Prosper (2014)","Horror| Thriller",8.8
"2780","Brackenmore (2016)","Horror| Thriller",4.7
"2781","Puzzle (2014)","Horror| Thriller",5.7
"2782","Survival Knife (2016)","Horror| Thriller",3.6
"2783","House at the End of the Drive (2014)","Horror| Thriller",6.7
"2784","The Tag-Along (2015)","Horror| Thriller",5.3
"2785","Live (2014)","Horror| Thriller",5.2
"2786","The Haunting of Alice D (2014)","Horror| Thriller",3.7
"2787","Devil May Call (2013)","Horror| Thriller",4.4
"2788","Lucifer's Night (2014)","Horror| Thriller",4.8
"2789","Karva (2016)","Horror| Thriller",7.6
"2790","The Path (2012)","Horror| Thriller",5
"2791","Neighbor (2009)","Horror| Thriller",4
"2792","Black Mountain Side (2014)","Horror| Thriller",4.8
"2793","The Fallow Field (2009)","Horror| Thriller",5.6
"2794","The Smudging (2016)","Horror| Thriller",8.8
"2795","Let Me Out (2015)","Horror| Thriller",3.2
"2796","The Fear of Darkness (2015)","Horror| Thriller",4
"2797","Curse of Mesopotamia (2015)","Horror| Thriller",6.1
"2798","The Doll (2016)","Horror| Thriller",7.2
"2799","Dark Forest (2015)","Horror| Thriller",4.9
"2800","Nocturna (2015)","Horror| Thriller",3.6
"2801","Sickhouse (2016)","Horror| Thriller",4
"2802","Marshrut postroen (2016)","Horror| Thriller",4.1
"2803","Armistice (2013)","Horror| Thriller",4.7
"2804","Fractured (2016)","Horror| Thriller",8.1
"2805","Maya (2015)","Horror| Thriller",7.8
"2806","6-5=2 (2013)","Horror| Thriller",6.3
"2807","Alarmed (2014)","Horror| Thriller",3.4
"2808","The Bates Haunting (2012)","Horror| Thriller",3.2
"2809","Chemical Peel (2014)","Horror| Thriller",5.7
"2810","Inner Demon (2014)","Horror| Thriller",4.7
"2811","You Are Not Alone (2014)","Horror| Thriller",4.4
"2812","The Wicked One (2017)","Horror| Thriller",5.3
"2813","I Know You're in There (2016)","Horror| Thriller",4.4
"2814","Desecrated (2015)","Horror| Thriller",3.5
"2815","Patient (2016)","Horror| Thriller",5.2
"2816","Attack of the Morningside Monster (2014)","Horror| Thriller",4.7
"2817","Daddy's Little Girl (2012)","Horror| Thriller",5.8
"2818","Kataka (2017)","Horror| Thriller",8.7
"2819","Silent Screams (2015)","Horror| Thriller",6.8
"2820","Haunting of Cellblock 11 (2014)","Horror| Thriller",4.3
"2821","Pieces of Talent (2014)","Horror| Thriller",5.9
"2822","The Emeryville Experiments (2016)","Horror| Thriller",5.4
"2823","Rabid Love (2013)","Horror| Thriller",3.3
"2824","The Levenger Tapes (2013)","Horror| Thriller",4.4
"2825","Wither (2012)","Horror| Thriller",5
"2826","Dead End (2014)","Horror| Thriller",7.1
"2827","Inhuman Resources (2012)","Horror| Thriller",5.8
"2828","Crawlspace (2013)","Horror| Thriller",4.8
"2829","House of Purgatory (2016)","Horror| Thriller",4.1
"2830","The Occupants (2014)","Horror| Thriller",3.7
"2831","Penumbra (2011)","Horror| Thriller",5.6
"2832","Haunting of the Innocent (2014)","Horror| Thriller",2.4
"2833","Axe to Grind (2015)","Horror| Thriller",3.6
"2834","The Midnight Game (2013)","Horror| Thriller",4.8
"2835","Elfie Hopkins: Cannibal Hunter (2012)","Horror| Thriller",4.6
"2836","Cam2Cam (2014)","Horror| Thriller",3.7
"2837","Greystone Park (2012)","Horror| Thriller",3.3
"2838","Alyce Kills (2011)","Horror| Thriller",5.5
"2839","Kantemir (2015)","Horror| Thriller",3.5
"2840","Haunted (2017)","Horror| Thriller",5.8
"2841","Needlestick (2017)","Horror| Thriller",3.6
"2842","Compound Fracture (2014)","Horror| Thriller",4.4
"2843","Capps Crossing (2017)","Horror| Thriller",4.8
"2844","Unhallowed Ground (2015)","Horror| Thriller",3.5
"2845","F (2010)","Horror| Thriller",4.7
"2846","Trip to Bhangarh: Asia's Most Haunted Place (2014)","Horror| Thriller",2.7
"2847","Bloodwork (2012)","Horror| Thriller",5.2
"2848","Dwelling (2016)","Horror| Thriller",4.9
"2849","Save Yourself (2015)","Horror| Thriller",5.6
"2850","Dead of Night (2015)","Horror| Thriller",4.5
"2851","The Invoking (2013)","Horror| Thriller",2.9
"2852","Run, Hide, Die (2012)","Horror| Thriller",3.5
"2853","388 Arletta Avenue (2011)","Horror| Thriller",4.9
"2854","City of Dead Men (2014)","Horror| Thriller",3.8
"2855","House Guest Massacre (2013)","Horror| Thriller",6.1
"2856","The End? (2017)","Horror| Thriller",5.7
"2857","Delirium (2016)","Horror| Thriller",6.1
"2858","Scaler, Dark Spirit (2016)","Horror| Thriller",5.5
"2859","Wolf Town (2011)","Horror| Thriller",3.1
"2860","The Summoning (2015)","Horror| Thriller",6.1
"2861","The Afflicted (2011)","Horror| Thriller",4.6
"2862","The Haunting of Helena (2012)","Horror| Thriller",4.7
"2863","Rogue River (2012)","Horror| Thriller",4.3
"2864","All Hallows Eve: October 30th (2015)","Horror| Thriller",4.2
"2865","Playback (2012)","Horror| Thriller",4.3
"2866","A Resurrection (2013)","Horror| Thriller",4
"2867","Joker's Wild (2016)","Horror| Thriller",1.9
"2868","Grace: The Possession (2014)","Horror| Thriller",4.8
"2869","Diário de um Exorcista - Zero (2016)","Horror| Thriller",4.5
"2870","Interior (2014)","Horror| Thriller",6.7
"2871","The Bride (2014)","Horror| Thriller",3.4
"2872","The Butterfly Room (2012)","Horror| Thriller",5.6
"2873","Children of the Corn: Genesis (2011)","Horror| Thriller",3.8
"2874","Agoraphobia (2015)","Horror| Thriller",3.5
"2875","Pernicious (2014)","Horror| Thriller",4.9
"2876","Playing with Dolls: Havoc (2017)","Horror| Thriller",5.3
"2877","Tormented (2014)","Horror| Thriller",4.8
"2878","Scathing (2016)","Horror| Thriller",6.8
"2879","A Haunting in Cawdor (2015)","Horror| Thriller",3.3
"2880","Dementia (2015)","Horror| Thriller",5.1
"2881","Fender Bender (2016)","Horror| Thriller",5
"2882","Manhole (2014)","Horror| Thriller",5.1
"2883","Ghoul (2015)","Horror| Thriller",4.5
"2884","Appetites (2015)","Horror| Thriller",3.1
"2885","Devil's Night (2017)","Horror| Thriller",6.2
"2886","Entity (2012)","Horror| Thriller",4.7
"2887","Hotel of the Damned (2016)","Horror| Thriller",4.6
"2888","Still/Born (2017)","Horror| Thriller",6.2
"2889","The Sleeper (2012)","Horror| Thriller",4
"2890","Tulpa - Perdizioni mortali (2012)","Horror| Thriller",4.7
"2891","Slink (2013)","Horror| Thriller",2.7
"2892","The Last Showing (2014)","Horror| Thriller",5.1
"2893","All I Need (2016)","Horror| Thriller",4.1
"2894","Cherry Tree Lane (2010)","Horror| Thriller",5
"2895","Asylum Blackout (2011)","Horror| Thriller",5.6
"2896","Crush (2013)","Horror| Thriller",5.7
"2897","Demon Inside (2013)","Horror| Thriller",5
"2898","Armed Response (2017)","Horror| Thriller",3.7
"2899","The Conspiracy (2012)","Horror| Thriller",6.3
"2900","Friend Request (2016)","Horror| Thriller",5.4
"2901","Kruel (2015)","Horror| Thriller",4.1
"2902","The Doll 2 (2017)","Horror| Thriller",6.4
"2903","Julia (2014)","Horror| Thriller",4.6
"2904","Shadow People (2013)","Horror| Thriller",5.4
"2905","Blackwood (2014)","Horror| Thriller",5.3
"2906","In Their Skin (2012)","Horror| Thriller",5.3
"2907","Ravenswood (2017)","Horror| Thriller",3
"2908","Ruin Me (2017)","Horror| Thriller",7.6
"2909","Hunting Grounds (2015)","Horror| Thriller",3.8
"2910","Babysitter Massacre (2013)","Horror| Thriller",4.5
"2911","Here Comes the Devil (2012)","Horror| Thriller",5.6
"2912","21 Days (2014)","Horror| Thriller",4.7
"2913","Breaking at the Edge (2013)","Horror| Thriller",4.5
"2914","Always Be with You (2017)","Horror| Thriller",6.6
"2915","Beneath the Darkness (2011)","Horror| Thriller",4.5
"2916","Apartment 143 (2011)","Horror| Thriller",5.1
"2917","Cain Hill (2017)","Horror| Thriller",8.2
"2918","The Culling (2015)","Horror| Thriller",3.5
"2919","Deep in the Darkness (2014)","Horror| Thriller",4.7
"2920","A Room to Die For (2017)","Horror| Thriller",3.6
"2921","House of Good and Evil (2013)","Horror| Thriller",6.9
"2922","The Ladies of the House (2014)","Horror| Thriller",5.4
"2923","Nightlight (2015)","Horror| Thriller",4.5
"2924","Lesson of the Evil (2012)","Horror| Thriller",6.7
"2925","The Ganzfeld Haunting (2014)","Horror| Thriller",3.1
"2926","The Monkey's Paw (2013)","Horror| Thriller",4.5
"2927","House of Dust (2013)","Horror| Thriller",3.8
"2928","Captured (2017)","Horror| Thriller",6.5
"2929","The Caretaker (2016)","Horror| Thriller",4.2
"2930","Blood Hunters (2016)","Horror| Thriller",4.1
"2931","The Hoarder (2015)","Horror| Thriller",4.6
"2932","V/H/S Viral (2014)","Horror| Thriller",4.2
"2933","Among the Living (2014)","Horror| Thriller",5.4
"2934","Dark Summer (2015)","Horror| Thriller",4.2
"2935","Home Sweet Home (2013)","Horror| Thriller",4.7
"2936","Besetment (2017)","Horror| Thriller",3.3
"2937","A Night of Horror Volume 1 (2015)","Horror| Thriller",4.5
"2938","Cassadaga (2011)","Horror| Thriller",5.3
"2939","The Possession Experiment (2016)","Horror| Thriller",3.6
"2940","The Hollow Child (2017)","Horror| Thriller",7
"2941","Slasher.com (2017)","Horror| Thriller",3.4
"2942","Inside (2016)","Horror| Thriller",4.3
"2943","The Snare (2017)","Horror| Thriller",4.8
"2944","What We Become (2015)","Horror| Thriller",5.6
"2945","Out of the Dark (2014)","Horror| Thriller",4.7
"2946","The Pack (2015)","Horror| Thriller",5
"2947","Lucifer (2016)","Horror| Thriller",7.7
"2948","Let Us Prey (2014)","Horror| Thriller",5.7
"2949","The Remains (2016)","Horror| Thriller",3.7
"2950","Recovery (2016)","Horror| Thriller",4.6
"2951","Hangman (2015)","Horror| Thriller",4.7
"2952","Central Park (2017)","Horror| Thriller",7.6
"2953","The Apparition (2012)","Horror| Thriller",4.1
"2954","Rosewood Lane (2011)","Horror| Thriller",4.6
"2955","ATM (2012)","Horror| Thriller",4.7
"2956","The Devil's Dolls (2016)","Horror| Thriller",4.2
"2957","Chained (2012)","Horror| Thriller",6.4
"2958","The Chosen (2015)","Horror| Thriller",3.6
"2959","A Haunting at Silver Falls (2013)","Horror| Thriller",4.8
"2960","Faces (2014)","Horror| Thriller",7.1
"2961","Game of Death (2017)","Horror| Thriller",4.5
"2962","Djinn (2013)","Horror| Thriller",4.5
"2963","Bound to Vengeance (2015)","Horror| Thriller",5.6
"2964","Preservation (2014)","Horror| Thriller",4.7
"2965","Camera Obscura (2017)","Horror| Thriller",4.7
"2966","Frankenstein (2015)","Horror| Thriller",5.1
"2967","Starve (2014)","Horror| Thriller",4.8
"2968","Mockingbird (2014)","Horror| Thriller",4.1
"2969","Blood Punch (2014)","Horror| Thriller",6.5
"2970","Death Do Us Part (2014)","Horror| Thriller",4.3
"2971","Aftermath (2015)","Horror| Thriller",4.7
"2972","Minutes Past Midnight (2016)","Horror| Thriller",5
"2973","Never Hike Alone (2017)","Horror| Thriller",7.8
"2974","Intruder (2016)","Horror| Thriller",3.4
"2975","Terrifier (2017)","Horror| Thriller",7.8
"2976","Childish Games (2012)","Horror| Thriller",5.5
"2977","Strip Club Massacre (2017)","Horror| Thriller",3.2
"2978","Honeymoon (2015)","Horror| Thriller",4.7
"2979","Dark House (2014)","Horror| Thriller",4.7
"2980","The Charnel House (2016)","Horror| Thriller",4.7
"2981","7 Witches (2017)","Horror| Thriller",3.6
"2982","ClownTown (2016)","Horror| Thriller",3.9
"2983","Replace (2017)","Horror| Thriller",5.6
"2984","Even Lambs Have Teeth (2015)","Horror| Thriller",4.9
"2985","Happy Birthday (2016)","Horror| Thriller",5.1
"2986","Black Rock (2012)","Horror| Thriller",4.7
"2987","The Jungle (2013)","Horror| Thriller",4
"2988","The Tortured (2010)","Horror| Thriller",5.5
"2989","The Devil's Hand (2014)","Horror| Thriller",4.9
"2990","Estranged (2015)","Horror| Thriller",5.5
"2991","The Houses October Built (2014)","Horror| Thriller",5.1
"2992","Creep (2014)","Horror| Thriller",6.2
"2993","The Dead Room (2015)","Horror| Thriller",4.8
"2994","Ouija: Origin of Evil (2016)","Horror| Thriller",6.1
"2995","Dead Awake (2016)","Horror| Thriller",4.7
"2996","Ghost House (2017)","Horror| Thriller",4.6
"2997","Girl House (2014)","Horror| Thriller",5.5
"2998","Hellions (2015)","Horror| Thriller",4.3
"2999","The Remaining (2014)","Horror| Thriller",4.3
"3000","The Unspoken (2015)","Horror| Thriller",4.9
"3001","Mercy (2014)","Horror| Thriller",5
"3002","Bleed (2016)","Horror| Thriller",3.6
"3003","The Blackcoat's Daughter (2015)","Horror| Thriller",5.8
"3004","Leatherface (2017)","Horror| Thriller",5.1
"3005","Demonic (2015)","Horror| Thriller",5.3
"3006","Jackals (2017)","Horror| Thriller",4.7
"3007","The Darkness (2016)","Horror| Thriller",4.4
"3008","Texas Chainsaw 3D (2013)","Horror| Thriller",4.8
"3009","The Visit (2015)","Horror| Thriller",6.2
"3010","The Possession (2012)","Horror| Thriller",5.9
"3011","Blair Witch (2016)","Horror| Thriller",5
"3012","Gerald's Game (2017)","Horror| Thriller",6.8
"3013","Within (2016)","Horror| Thriller",5.3
"3014","V/H/S (2012)","Horror| Thriller",5.8
"3015","The Gallows (2015)","Horror| Thriller",4.2
"3016","Beneath (2013)","Horror| Thriller",3.7
"3017","Emelie (2015)","Horror| Thriller",5.4
"3018","31 (2016)","Horror| Thriller",5
"3019","Poltergeist (2015)","Horror| Thriller",4.9
"3020","The Lords of Salem (2012)","Horror| Thriller",5.1
"3021","V/H/S/2 (2013)","Horror| Thriller",6.1
"3022","Kristy (2014)","Horror| Thriller",5.9
"3023","Nightworld (2017)","Horror| Thriller",4.3
"3024","Ouija (2014)","Horror| Thriller",4.5
"3025","Red Christmas (2016)","Horror| Thriller",4.7
"3026","Curve (2015)","Horror| Thriller",5.4
"3027","Bedeviled (2016)","Horror| Thriller",4.4
"3028","Cult of Chucky (2017)","Horror| Thriller",5.2
"3029","American Gothic (2017)","Horror| Thriller",3.6
"3030","Don't Hang Up (2016)","Horror| Thriller",5.7
"3031","You're Next (2011)","Horror| Thriller",6.5
"3032","Wolves at the Door (2016)","Horror| Thriller",4.7
"3033","Pet (2016)","Horror| Thriller",5.7
"3034","House by the Lake (2017)","Horror| Thriller",3.8
"3035","Darling (2015)","Horror| Thriller",5.6
"3036","Creep 2 (2017)","Horror| Thriller",6.4
"3037","I Am the Pretty Thing That Lives in the House (2016)","Horror| Thriller",4.7
"3038","Mom and Dad (2017)","Horror| Thriller",6.5
"3039","The 13th Friday (2017)","Horror| Thriller",8.4
"3040","Dismissed (2017)","Horror| Thriller",8.9
"3041","Hush (2016)","Horror| Thriller",6.6
"3042","All Hallows' Eve (2013)","Horror| Thriller",4.9
"3043","K-Shop (2016)","Horror| Thriller",6.6
"3044","Jessabelle (2014)","Horror| Thriller",5.4
"3045","The Vault (2017)","Horror| Thriller",4.7
"3046","Paranormal Activity: The Marked Ones (2014)","Horror| Thriller",5
"3047","Hidden (2015)","Horror| Thriller",6.4
"3048","The Hatred (2017)","Horror| Thriller",3.8
"3049","Keep Watching (2017)","Horror| Thriller",6.4
"3050","Split (2016)","Horror| Thriller",7.3
"3051","Hallows Eve (2016)","Horror| Thriller",4.1
"3052","The Neon Demon (2016)","Horror| Thriller",6.2
"3053","Killing Ground (2016)","Horror| Thriller",5.8
"3054","No One Lives (2012)","Horror| Thriller",6
"3055","Mama (2013)","Horror| Thriller",6.2
"3056","Don't Sleep (2017)","Horror| Thriller",3.2
"3057","The Vatican Tapes (2015)","Horror| Thriller",5.1
"3058","The Limehouse Golem (2016)","Horror| Thriller",6.3
"3059","Amityville: The Awakening (2017)","Horror| Thriller",4.9
"3060","The Watcher (2016)","Horror| Thriller",5.4
"3061","The Sacrament (2013)","Horror| Thriller",6.1
"3062","Incarnate (2016)","Horror| Thriller",5.2
"3063","Curse of Chucky (2013)","Horror| Thriller",5.7
"3064","The Bye Bye Man (2017)","Horror| Thriller",4.3
"3065","Nurse 3D (2013)","Horror| Thriller",4.6
"3066","Clown (2014)","Horror| Thriller",5.7
"3067","13 Sins (2014)","Horror| Thriller",6.3
"3068","Ridge War Z (2013)","Horror| Thriller| War",2.8
"3069","Trench 11 (2017)","Horror| Thriller| War",7.2
"3070","Reichsführer-SS (2015)","Horror| Thriller| War",5.1
"3071","Blood Moon (2014)","Horror| Thriller| Western",4.6
"3072","Zombie Dawn (2011)","Horror| War",3.2
"3073","Angry Nazi Zombies (2012)","Horror| War",2.3
"3074","Zombie Massacre 2: Reich of the Dead (2015)","Horror| War",2.5
"3075","Under the Shadow (2016)","Horror| War",7
"3076","A Vampire's Tale (2009)","Horror| Western",3.1
